Organization Name,Period,Company Name,Tenant Reference,Agreement Name,Tenant Primary Domain,Subscription ID,Subscription Name,Account Department Tag,Account Cost Center Tag,Account Project Tag,Account Owner Tag,Account Custom Tag,Product ID,Product SKU,Meter ID,Meter Name,Category,Subcategory,Product Start Date,Product End Date,Publisher,Unit Price,Quantity,Included Quantity,Unit,Reseller Price,Included Quantity Amount,Summed Amount,Currency,Reseller Markup (%),Reseller Markup,Reseller Sales Unit Price,Reseller Sales Price Total
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.19,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.05,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUN1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Kinesis Firehose,DataTransferOut,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CW:AlarmMonitorUsage,AmazonCloudWatch,Unknown,9/1/2021,9/30/2021,Amazon,0.10,8.00,0.00,Each,0.80,0.00,0.80,USD,0%,0.00,0.10,0.80
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.06,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,Requests-Tier1,Amazon Simple Storage Service,ListAllMyBuckets,9/1/2021,9/30/2021,Amazon,0.00,167359.00,0.00,Each,0.84,0.00,0.84,USD,0%,0.00,0.00,0.84
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,16.99,0.00,Each,0.85,0.00,0.85,USD,0%,0.00,0.05,0.85
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataProcessing-Bytes,AmazonCloudWatch,PutLogEvents,9/1/2021,9/30/2021,Amazon,0.67,0.02,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.67,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,CAN1-Requests-Tier1,Amazon Simple Notification Service,ListTopics,9/1/2021,9/30/2021,Amazon,0.00,75.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-MES1-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS2-Requests-Tier1,Amazon Simple Notification Service,ListTopics,9/1/2021,9/30/2021,Amazon,0.00,83.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.03,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-In-Bytes,Elastic Load Balancing,LoadBalancing,9/1/2021,9/30/2021,Amazon,0.00,49.60,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN1-AWS-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.32,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,41.15,0.00,Each,0.41,0.00,0.41,USD,0%,0.00,0.01,0.41
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketReplication,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.22,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.01,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.28,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier1,Amazon Simple Queue Service,List,9/1/2021,9/30/2021,Amazon,0.00,334.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
